Filenames,Pred_Normal,Pred_Pneumonia,Pred_Virus,Pred_Bacteria,Pred_COVID,Normal,Pneumonia,Virus,Bacteria,COVID
person355_virus_731.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person53_virus_108.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1231_virus_2088.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person35_virus_80.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1525_virus_2659.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person88_virus_166.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person699_virus_1295.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1541_virus_2681.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person886_virus_1536.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person619_virus_1190.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person284_virus_582.jpeg,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0
person1031_virus_1723.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person69_virus_129.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1488_virus_2587.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person20_virus_51.jpeg,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0
person1653_virus_2858.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person92_virus_174.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1633_virus_2829.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person592_virus_1141.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1287_virus_2210.jpeg,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0
person1291_virus_2217.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person340_virus_698.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person445_virus_918.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person765_virus_1393.jpeg,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0
person1264_virus_2155.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1145_virus_1906.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1509_virus_2621.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person133_virus_267.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person286_virus_585.jpeg,1,0,0,0,0,0.0,1.0,1.0,0.0,0.0
person325_virus_660.jpeg,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0
person1676_virus_2892.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1341_virus_2313.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person389_virus_778.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1244_virus_2111.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person868_virus_1514.jpeg,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0
person647_virus_1228.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person418_virus_852.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person807_virus_1441.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person968_virus_1642.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1035_virus_1729.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1284_virus_2207.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1176_virus_1998.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person746_virus_1369.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person682_virus_1273.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person326_virus_677.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person448_virus_922.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1273_virus_2191.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person88_virus_163.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person415_virus_847.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person616_virus_1186.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1003_virus_1685.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1467_virus_2544.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person414_virus_845.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1266_virus_2158.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person263_virus_546.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person309_virus_631.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person271_virus_556.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person268_virus_553.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person417_virus_850.jpeg,1,0,0,0,0,0.0,1.0,1.0,0.0,0.0
person255_virus_531.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person342_virus_701.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person331_virus_684.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1653_virus_2859.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person297_virus_614.jpeg,1,0,0,0,0,0.0,1.0,1.0,0.0,0.0
person1308_virus_2252.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person516_virus_1033.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person326_virus_670.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person94_virus_176.jpeg,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0
person1577_virus_2735.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person42_virus_89.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person278_virus_573.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1274_virus_2193.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1455_virus_2496.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person64_virus_122.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person363_virus_742.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1298_virus_2228.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person652_virus_1234.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1517_virus_2644.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person105_virus_193.jpeg,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0
person573_virus_1116.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1243_virus_2110.jpeg,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0
person718_virus_1316.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person628_virus_1206.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person304_virus_625.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person621_virus_1195.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person446_virus_920.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person639_virus_1220.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1405_virus_2408.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1290_virus_2215.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1191_virus_2032.jpeg,1,0,0,0,0,0.0,1.0,1.0,0.0,0.0
person1495_virus_2603.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1301_virus_2241.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person88_virus_161.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person870_virus_1516.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person748_virus_1373.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1613_virus_2799.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person591_virus_1139.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person544_virus_1076.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1669_virus_2884.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1451_virus_2482.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1350_virus_2329.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person397_virus_790.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person371_virus_754.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1180_virus_2014.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person1590_virus_2764.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person124_virus_244.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1112_virus_1837.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1424_virus_2437.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person736_virus_1358.jpeg,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0
person422_virus_867.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person731_virus_1352.jpeg,1,0,0,0,0,0.0,1.0,1.0,0.0,0.0
person1307_virus_2251.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1592_virus_2766.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person471_virus_968.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person670_virus_1256.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person585_virus_1129.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person260_virus_541.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1600_virus_2777.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person565_virus_1105.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person851_virus_1496.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person935_virus_1597.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person841_virus_1481.jpeg,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0
person1402_virus_2405.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person964_virus_1637.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1567_virus_2722.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1534_virus_2670.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1576_virus_2734.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person491_virus_997.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person595_virus_1147.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1069_virus_1772.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1313_virus_2264.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1550_virus_2691.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1499_virus_2609.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person44_virus_93.jpeg,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
person1138_virus_1879.jpeg,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0
person52_bacteria_249.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person969_bacteria_2894.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person23_bacteria_91.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person94_bacteria_456.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person299_bacteria_1416.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1607_bacteria_4232.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1345_bacteria_3427.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person122_bacteria_581.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person59_bacteria_284.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person573_bacteria_2369.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person23_bacteria_88.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person317_bacteria_1471.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person109_bacteria_517.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person629_bacteria_2506.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person12_bacteria_48.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person382_bacteria_1745.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person172_bacteria_827.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1286_bacteria_3249.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1279_bacteria_3242.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1473_bacteria_3836.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person494_bacteria_2090.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person533_bacteria_2250.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person574_bacteria_2371.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person55_bacteria_263.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person489_bacteria_2064.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person133_bacteria_637.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person534_bacteria_2254.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person321_bacteria_1488.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person264_bacteria_1232.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person509_bacteria_2146.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person510_bacteria_2150.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1445_bacteria_3734.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1159_bacteria_3104.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1562_bacteria_4087.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person996_bacteria_2924.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1056_bacteria_2990.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person264_bacteria_1233.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person81_bacteria_398.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person371_bacteria_1701.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person78_bacteria_382.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person372_bacteria_1706.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1708_bacteria_4521.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person481_bacteria_2042.jpeg,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0
person445_bacteria_1929.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person596_bacteria_2444.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person124_bacteria_592.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1876_bacteria_4760.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person357_bacteria_1639.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person349_bacteria_1607.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1661_bacteria_4406.jpeg,0,1,1,1,0,0.0,1.0,0.0,1.0,0.0
person1439_bacteria_3722.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person1429_bacteria_3690.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1841_bacteria_4708.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person1349_bacteria_3439.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person26_bacteria_123.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1411_bacteria_3610.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person903_bacteria_2828.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person137_bacteria_655.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1432_bacteria_3699.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person1459_bacteria_3796.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person599_bacteria_2455.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person294_bacteria_1386.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1494_bacteria_3901.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person1375_bacteria_3509.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1637_bacteria_4339.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person1850_bacteria_4721.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person427_bacteria_1865.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person374_bacteria_1711.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1648_bacteria_4376.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1865_bacteria_4739.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person689_bacteria_2585.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person103_bacteria_489.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1684_bacteria_4463.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person489_bacteria_2067.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person543_bacteria_2280.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1086_bacteria_3026.jpeg,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0
person984_bacteria_2911.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1665_bacteria_4415.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person21_bacteria_72.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person630_bacteria_2514.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person469_bacteria_1993.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person800_bacteria_2706.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person1246_bacteria_3202.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person45_bacteria_220.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person110_bacteria_531.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1320_bacteria_3348.jpeg,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0
person810_bacteria_2719.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person379_bacteria_1722.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person940_bacteria_2865.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person443_bacteria_1924.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1911_bacteria_4815.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person153_bacteria_726.jpeg,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0
person1076_bacteria_3016.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1666_bacteria_4416.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person124_bacteria_589.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person855_bacteria_2777.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1924_bacteria_4833.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person569_bacteria_2364.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person298_bacteria_1410.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person533_bacteria_2245.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person592_bacteria_2434.jpeg,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0
person371_bacteria_1699.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1127_bacteria_3068.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person343_bacteria_1584.jpeg,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0
person672_bacteria_2565.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1345_bacteria_3426.jpeg,0,1,1,1,0,0.0,1.0,0.0,1.0,0.0
person1048_bacteria_2982.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1313_bacteria_3320.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person1571_bacteria_4108.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person19_bacteria_60.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person331_bacteria_1527.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person626_bacteria_2502.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person637_bacteria_2529.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person448_bacteria_1935.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1206_bacteria_3158.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person687_bacteria_2583.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person357_bacteria_1640.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1897_bacteria_4789.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person58_bacteria_272.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person850_bacteria_2771.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person88_bacteria_437.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person985_bacteria_2912.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1481_bacteria_3862.jpeg,0,1,1,1,0,0.0,1.0,0.0,1.0,0.0
person905_bacteria_2830.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person55_bacteria_265.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person391_bacteria_1782.jpeg,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0
person1450_bacteria_3753.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1180_bacteria_3128.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1866_bacteria_4740.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person28_bacteria_141.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person699_bacteria_2598.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person363_bacteria_1655.jpeg,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0
person337_bacteria_1558.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1702_bacteria_4509.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person1218_bacteria_3171.jpeg,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0
person1728_bacteria_4556.jpeg,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0
person370_bacteria_1691.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person149_bacteria_713.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person886_bacteria_2810.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
person569_bacteria_2360.jpeg,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0
aug_0_1703572.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_0_1847360.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_0_2562217.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_0_2708102.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_0_386804.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_0_4209262.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_0_5246028.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_0_5707479.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_0_6085973.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_0_8264726.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_0_8542185.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_0_9390346.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_10_2885046.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_10_2978058.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_10_4557607.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_10_5340018.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_10_5462858.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_10_6537265.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_10_6922769.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_10_7255612.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_10_7454990.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_10_805802.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_10_9357297.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_10_9745160.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_11_1136480.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_11_1330882.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_11_1560280.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_11_2225779.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_11_293285.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_11_4260081.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_11_508974.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_11_6005467.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_11_6406144.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
aug_11_6989460.jpeg,0,1,1,0,1,0.0,1.0,1.0,0.0,1.0
